Step,random,lfu,lru,a3c
939,63.48420456,46.29490151,49.03546404,45.16977929
940,64.2973509,48.27346466,48.63220363,45.85172609
941,64.56367757,45.55330243,48.88102388,45.35370685
942,63.67403315,49.03244496,49.12984413,45.53763441
943,64.320017,48.3603708,48.64936365,45.45274477
944,64.52967842,44.0179606,48.43486343,44.9688738
945,63.60886811,50.74159907,48.8953239,45.36502547
946,63.42187279,50.60254925,49.00972401,45.43859649
947,63.87519479,46.5179606,48.78664379,45.49801924
948,63.71653209,50.40266512,48.74088374,45.61686474
949,64.19535345,44.93626883,48.7952238,45.74419921
950,64.0026916,48.80069525,48.48348348,45.16694963
951,65.80181329,45.34762457,48.51494351,45.44991511
952,64.06502337,45.75608343,49.22994423,45.79796265
953,63.53520329,48.47334878,49.29000429,46.92982456
954,63.06488171,47.92584009,48.74946375,46.21675156
955,63.93186004,46.34414832,48.62934363,46.18562535
956,63.89786089,46.25434531,48.71228371,46.33842671
957,64.4333475,46.29490151,48.72658373,46.6893039
958,63.52953676,46.4774044,49.13556414,46.45444256
959,64.95183454,46.98725377,48.67224367,46.51386531
960,63.66553336,50.01448436,48.96396396,45.91114884
961,66.03130755,49.301854,49.004004,46.54216186
962,62.24040232,47.23348783,48.63220363,46.51386531
963,63.9346933,49.27867903,48.82096382,46.33842671
964,64.39651509,51.64831981,48.77806378,46.27900396
965,64.09618926,47.61297798,48.62362362,46.15732881
966,64.3426831,49.85515643,48.6036036,46.61856254
967,64.773339,47.57531866,48.81810382,45.81494058
968,63.44453889,49.70162225,48.46918347,46.25919638
969,63.99985834,44.44669757,48.86958387,46.02999434
970,64.69967417,46.36442642,48.51780352,45.80362196
971,64.62034282,45.40266512,48.50636351,45.44991511
972,63.64570052,46.43395133,48.93250393,46.29598189
973,64.26051849,45.1622248,48.39196339,46.05546123
974,64.24068565,47.08864426,48.6007436,45.97057159
975,65.25782689,48.65295481,49.00972401,45.81777023
976,64.43618076,47.32618772,49.14700415,45.7696661
977,63.79303017,47.88818076,49.10982411,45.89134126
978,63.96019266,47.86210892,48.77520378,45.83474816
979,64.29168437,49.29606025,48.7037037,45.62535371
980,63.54653634,44.46697567,49.004004,46.20826259
981,63.5040374,46.38180765,48.8009438,45.33389926
982,64.78750531,46.77578216,48.61218361,45.84040747
983,63.60320159,46.66859791,48.64650365,45.26598755
984,63.41053974,47.49130939,48.89246389,45.42727787
985,63.83552911,46.44264195,48.9010439,45.54895303
986,65.63748406,47.04808806,48.63792364,45.40181098
987,64.05935685,48.65005794,48.86100386,45.25749859
988,65.22099448,46.83951333,48.57786358,45.24052066
989,63.63153421,45.70393975,48.41484341,45.25466893
990,63.43037257,43.70509849,48.8981839,45.89700057
991,64.9320017,44.40614137,49.18990419,45.41029994
992,63.81002975,46.50637312,48.46060346,45.18958687
993,63.66836662,48.39803013,49.18990419,45.59139785
994,64.39651509,50.69235226,49.12412412,45.1188455
995,64.94616801,48.03592121,48.97826398,44.96321449
996,65.03683241,46.84820394,48.74374374,45.40464063
997,64.67417481,47.61587486,48.68654369,44.59252971
998,64.01685791,44.89281576,48.58644359,44.99434069
999,63.77036407,45.25782155,48.82954383,44.98585173
1000,64.05935685,48.76303592,48.98112398,45.31975099
1001,63.71653209,45.06952491,48.57214357,45.2065648
1002,63.98569202,48.64716107,48.81238381,45.14431239
1003,63.88652784,45.08980301,48.77520378,44.48500283
1004,64.51267885,48.86442642,48.73516374,44.74250141
1005,63.44737215,47.43626883,48.7037037,44.80192417
1006,65.85281201,49.93337196,48.64078364,44.86983588
1007,63.54370307,46.599073,49.16130416,45.30843237
1008,63.3453747,44.09617613,48.72086372,44.81890209
1009,63.82702932,49.2004635,48.51780352,45.1188455
1010,63.63436747,47.01042874,48.64364364,44.68590832
1011,64.43618076,48.33140209,48.94966395,44.61233729
1012,64.44468055,45.88354577,48.43486343,45.2942841
1013,62.7560561,47.4188876,49.004004,44.43972835
1014,64.76200595,44.94785632,48.85814386,44.89247312
1015,64.09618926,50.22016222,48.5978836,44.81890209
1016,64.546678,47.88818076,48.91820392,44.80758347
1017,64.53251169,46.10081112,48.7980838,44.6745897
1018,63.6173679,46.83371958,48.9039039,44.62365591
1019,64.10752231,48.70220162,49.06978407,44.6434635
1020,62.18657034,46.33256083,48.81810382,44.7934352
1021,64.14435472,48.18945539,48.73516374,44.77928693
1022,63.26604335,43.06488992,48.98684399,43.76627051
1023,64.32285026,48.36616454,48.79236379,44.79626486
1024,63.67403315,49.1599073,48.89246389,44.90662139
1025,65.2493271,45.33024334,48.82668383,44.31239389
1026,63.61170137,46.36732329,49.00972401,45.33955857
1027,65.23799405,46.30359212,48.97826398,44.54159593
1028,63.99702507,49.92468134,48.63220363,44.56140351
1029,64.49284601,51.20509849,48.78664379,44.02093945
1030,63.37654059,48.76303592,48.53496353,44.85568761
1031,63.93752656,50.02317497,49.06406406,44.33220147
1032,64.70250744,47.00463499,49.12698413,44.68590832
1033,65.18699533,50.01448436,48.74088374,44.68873797
1034,63.73353166,45.15643105,49.08980409,44.40294284
1035,63.58053549,44.43800695,49.01544402,44.34069044
1036,65.27765973,48.78331402,48.9010439,44.54442558
1037,63.90352741,47.43047509,48.50922351,44.37181664
1038,64.12168862,46.54403244,48.4005434,44.37464629
1039,63.14704632,46.48899189,48.77234377,44.79060555
1040,63.90636067,44.96523754,48.74088374,44.76796831
1041,64.88383624,47.32908459,48.72086372,44.67176005
1042,64.5013458,48.73117034,48.90962391,45.10186757
1043,63.2320442,46.87427578,48.88388388,45.00282965
1044,62.60022666,44.3424102,48.72658373,44.04923599
1045,63.83552911,43.82966396,48.81238381,45.04244482
1046,64.24635217,47.07415991,48.52066352,44.87549519
1047,63.05354866,49.51042874,48.8953239,44.72552349
1048,65.53548661,52.59269988,48.67796368,45.19241653
1049,63.25187704,46.83951333,48.9010439,45.05376344
1050,64.9320017,47.15527231,49.12698413,45.08205999
1051,63.57770222,48.73696408,48.51780352,45.44708546
1052,64.1613543,50.66628042,48.64364364,45.39615167
1053,64.04235727,44.45538818,48.88674389,45.18675722
1054,62.99121689,43.60660487,48.85242385,44.9122807
1055,64.51834537,45.48377752,48.89246389,45.10752688
1056,64.17552061,51.13267671,48.33476333,45.19524618
1057,64.35118289,48.74275782,49.0955241,45.28013582
1058,65.1586627,45.03476246,48.59216359,45.33955857
1059,63.78169712,49.89571263,48.22608323,44.99717035
1060,62.97138405,44.28447277,48.60932361,44.79626486
1061,64.1386882,47.05677868,48.85242385,45.22354273
1062,64.093356,49.70451912,48.80666381,45.09054895
1063,63.98285876,45.36500579,48.47776348,45.61120543
1064,62.76738915,43.13151796,48.86100386,45.67062818
1065,64.7053407,49.03534183,48.46918347,44.96321449
1066,63.7306984,48.25608343,48.92106392,45.83757782
1067,63.13004675,47.49710313,48.62934363,45.01414827
1068,63.94319309,45.19409038,48.76090376,45.22071307
1069,63.92619351,49.01216686,48.34334334,46.32144878
1070,64.73367332,48.68192352,48.74660375,45.38766271
1071,64.03952401,45.50984936,48.51208351,45.17826825
1072,62.9827171,48.67323291,49.02688403,45.18958687
1073,64.47301317,48.22711472,48.66080366,45.72156197
1074,63.83552911,46.46581692,48.65508366,45.2688172
1075,64.51267885,48.70509849,48.55212355,44.87266553
1076,64.3426831,48.74275782,48.32332332,45.12733447
1077,62.45573027,45.46060255,48.88674389,45.50650821
1078,64.44468055,46.87717265,48.91820392,45.89983022
1079,63.59753506,45.73001159,48.59216359,44.99434069
1080,63.87519479,46.39049826,48.65794366,45.48104131
1081,63.70519904,48.67033604,48.80952381,45.54329372
1082,63.31704207,49.32502897,48.71228371,45.97057159
1083,63.57770222,48.70799537,48.74660375,45.41029994
1084,63.5267035,47.23348783,48.61218361,45.45557442
1085,64.08202295,44.43511008,48.99256399,45.60271647
1086,62.99121689,50.7184241,48.80666381,45.53763441
1087,64.21801955,46.32097335,48.8981839,45.65930956
1088,64.58067715,46.36732329,48.52352352,45.66213922
1089,64.4786797,46.44843569,48.78378378,46.01584607
1090,64.62884261,46.30069525,48.995424,45.93095642
1091,64.8413373,48.62977984,48.49206349,45.66779853
1092,64.55234452,47.32618772,48.57786358,46.19977363
1093,63.45020541,49.54229432,48.71800372,46.23089983
1094,64.07635642,47.16106605,48.53210353,45.89700057
1095,64.45034707,46.96987254,48.91248391,45.83757782
1096,64.18968692,45.36790267,49.01258401,45.96208263
1097,63.7306984,47.24507532,48.84670385,46.20543294
1098,64.60900977,43.05040556,48.83526384,45.88568195
1099,64.62600935,50.00579374,48.63506364,46.08941709
1100,63.94602635,47.48551564,48.7037037,46.29598189
1101,64.13302167,48.400927,48.8981839,45.74419921
1102,63.5267035,46.13557358,48.96968397,46.34691568
1103,64.61750956,47.41309386,48.86958387,46.00169779
1104,64.24635217,46.396292,48.9010439,45.81211092
1105,64.14435472,41.12688297,48.82954383,45.72156197
1106,64.45884686,51.90034762,49.02688403,45.81211092
1107,64.47301317,46.41946698,49.05548406,45.97057159
1108,65.14449639,50.80822711,48.79236379,45.87436333
1109,64.46734665,48.1373117,48.86100386,45.57724958
1110,63.03371582,48.30533024,48.72372372,45.24900962
1111,64.17552061,49.8580533,48.67224367,45.67062818
1112,65.32299193,46.71205098,48.47776348,45.45557442
1113,63.83552911,46.41946698,48.58644359,45.99037917
1114,64.22368607,46.92931634,48.74660375,45.16977929
1115,65.27482646,47.03070684,49.00686401,45.84889643
1116,63.87519479,44.91019699,48.98112398,46.02716469
1117,63.40203995,49.92178447,49.02688403,46.19411432
1118,64.4560136,48.03302433,48.46060346,46.26485569
1119,64.46451339,47.38122827,48.78664379,45.86304471
1120,62.79005525,44.22943221,48.66080366,46.28466327
1121,64.60050999,45.36500579,48.88102388,46.55631013
1122,65.37399065,51.81344148,48.95824396,46.34125637
1123,64.49851254,45.40266512,48.76090376,46.39501981
1124,64.093356,46.31807648,48.8953239,46.8024901
1125,64.8866695,46.38180765,48.65508366,45.91397849
1126,65.35415781,44.40034762,48.85528386,46.05546123
1127,63.27454314,45.2230591,48.63220363,47.24108659
1128,65.19549511,46.90903824,49.21850422,46.60724392
1129,63.7080323,48.34298957,48.62362362,46.76004527
1130,62.3707324,46.58169177,48.61504362,46.81380872
1131,64.76483921,46.76419467,48.70942371,47.19864177
1132,63.96869245,46.28910776,48.67224367,46.76287493
1133,64.11885536,49.12514484,48.4034034,47.66836446
1134,63.12438022,46.79316338,49.23280423,46.73740804
1135,63.74486471,42.42468134,48.58644359,46.66100736
1136,64.10752231,44.38006952,48.73802374,46.87606112
1137,64.63167587,48.67612978,48.74374374,46.2450481
1138,64.69684091,45.0608343,48.86672387,45.8885116
1139,64.38234877,48.9368482,48.76090376,46.90435767
1140,64.33701657,46.56141367,48.98398398,45.94227504
1141,64.32568352,46.55272306,48.55212355,46.75721562
1142,63.67969967,45.25492468,48.67510368,45.96208263
1143,64.2973509,45.11587486,48.37194337,46.03565365
1144,65.05099873,46.52375435,48.74660375,45.95925297
1145,64.09052274,47.10023175,48.90962391,45.70458404
1146,62.79572177,49.02085747,48.84956385,45.80928127
1147,63.55786939,43.60660487,49.001144,45.84889643
1148,64.14435472,49.13673233,48.54068354,46.23372949
1149,64.46168012,48.70799537,48.65794366,46.17147708
1150,64.1386882,46.98146002,48.52924353,46.87040181
1151,64.1613543,48.20104287,49.004004,45.44708546
1152,65.41648959,45.1419467,48.93536394,45.99320883
1153,62.76738915,44.4235226,48.64364364,45.55744199
1154,65.57798555,47.7838934,49.12698413,45.70458404
1155,63.58903527,45.03765933,48.84956385,45.99037917
1156,62.97705057,44.52780997,49.04690405,45.69892473
1157,64.38234877,49.7769409,48.61504362,46.06112054
1158,64.38234877,47.04808806,48.87816388,45.86870402
1159,63.06204845,47.99826188,48.78378378,45.58290889
1160,63.9800255,42.49130939,48.91248391,46.29881154
1161,63.24054399,42.61008111,48.48062348,45.93944539
1162,64.773339,49.06431054,48.68368368,45.35087719
1163,64.49567927,48.28215527,48.29186329,45.37917374
1164,63.31420881,45.00289687,48.92678393,45.18958687
1165,64.81300467,47.12920046,48.80666381,45.58856819
1166,63.37654059,47.28273465,48.91248391,45.39332201
1167,62.91188554,46.29779838,48.5950236,45.88002264
1168,63.52387024,44.98551564,48.92678393,45.63101302
1169,64.34834962,47.48261877,48.88960389,45.83191851
1170,64.01402465,45.09849363,49.03832404,46.43463497
1171,63.8440289,47.45075319,48.83240383,45.55744199
1172,62.78722199,45.0405562,48.86386386,46.14883984
1173,63.51537045,47.45075319,48.92964393,45.98189021
1174,64.30585069,48.61819235,48.82096382,45.74419921
1175,65.10483071,51.18482039,48.47776348,46.11771364
1176,64.29451764,44.93626883,48.48634349,45.7385399
1177,64.41351466,44.46987254,49.02688403,45.53480475
1178,63.85252869,45.64889919,48.70656371,45.38766271
1179,65.58648534,45.62572422,48.55498355,45.74419921
1180,63.13571327,43.23001159,48.93536394,45.74419921
1181,64.38234877,43.69640788,48.88102388,45.3565365
1182,64.13585494,45.06952491,48.58644359,45.23486135
1183,64.37384899,43.84125145,48.68940369,45.69043577
1184,63.1640459,43.98899189,48.40912341,45.46972269
1185,63.74769797,44.21494786,48.83526384,45.45840407
1186,63.37370732,45.07531866,48.45488345,45.17826825
1187,62.12423856,45.74159907,48.37194337,44.92076967
1188,65.62898428,45.28099652,48.65222365,45.95076401
1189,63.37937385,44.9188876,48.92964393,45.38766271
1190,63.65420031,47.81865585,48.61790362,45.28862479
1191,64.18118714,47.74913094,48.58358358,45.64799095
1192,64.03669075,46.73232908,49.31574432,45.16411998
1193,64.45884686,45.16801854,48.78378378,45.34804754
1194,64.65434197,45.23464658,48.28328328,45.5942275
1195,63.89219436,46.54113557,48.69226369,45.91114884
1196,64.10752231,48.70220162,48.7952238,45.40181098
1197,63.92336025,44.06141367,48.74374374,45.78947368
1198,63.81286301,54.27578216,48.90676391,45.82342954
1199,63.74769797,50.99652375,49.15272415,45.52065648
1200,62.44156396,47.26535342,48.72658373,45.43576684
1201,62.84955376,44.19756663,48.66938367,45.8262592
1202,64.01969117,49.09327926,48.68082368,45.09620826
1203,65.24649384,45.14484357,48.93536394,45.70458404
1204,63.60886811,48.75724218,48.63792364,45.78664403
1205,65.75081456,45.44901506,48.7037037,45.01980758
1206,62.88355291,50.03186559,48.78092378,45.33106961
1207,64.36251594,48.71089224,48.85528386,44.6434635
1208,63.69386599,46.32097335,48.92392392,45.10186757
1209,65.66015016,47.03360371,48.96682397,45.24052066
1210,64.49001275,47.55214368,49.14128414,44.89247312
1211,64.81300467,46.18771727,48.61218361,45.28296548
1212,64.32285026,42.53476246,48.7980838,45.16694963
1213,64.2973509,43.16338355,48.83240383,44.60667799
1214,63.93752656,47.05098494,49.08980409,45.10752688
1215,63.9573594,47.66801854,49.0955241,44.78494624
1216,63.98285876,46.30359212,49.06692407,44.74533107
1217,63.2547103,47.92584009,48.64078364,44.11997736
1218,63.25187704,46.44264195,48.87244387,45.09903792
1219,64.90366907,46.30648899,48.6007436,44.81890209
1220,64.72234027,47.62456547,48.50922351,44.42558008
1221,64.3880153,49.61471611,48.99256399,45.01697793
1222,63.73919819,47.43626883,48.86386386,44.73401245
1223,64.7506729,46.34994206,48.38052338,45.06508206
1224,64.96883411,47.49710313,48.56070356,45.08205999
1225,64.47301317,47.76651217,49.07550408,45.2065648
1226,64.50701232,51.10660487,48.94394394,44.47085456
1227,63.51537045,51.18482039,48.84670385,44.83870968
1228,65.1359966,46.33256083,48.62648363,45.01980758
1229,63.21221136,48.55446118,48.62076362,44.88964346
1230,64.38518204,48.40961761,48.84956385,44.78211658
1231,64.57784389,44.93626883,48.80666381,45.21505376
1232,64.42484771,46.24275782,48.64650365,45.22354273
1233,62.22623601,47.36964079,48.66080366,44.98019242
1234,63.06771497,46.36152955,48.80952381,45.28579513
1235,63.98569202,46.95249131,48.65222365,45.62818336
1236,63.72786514,43.20973349,48.73516374,45.31692134
1237,63.85536195,45.46639629,48.44630345,45.09903792
1238,64.093356,46.99594438,48.93250393,45.06791171
1239,63.5267035,46.58748552,48.57500358,44.86134692
1240,64.62600935,45.8400927,48.6951237,45.3565365
1241,64.1840204,46.47450753,48.75232375,45.4442558
1242,64.01119139,45.05504056,49.24138424,45.3565365
1243,63.67686641,45.30996524,48.4005434,44.65195246
1244,64.08768947,45.71263036,48.75804376,44.93208829
1245,63.22637767,45.29258401,48.98398398,45.09337861
1246,63.30287576,42.90266512,48.82382382,44.60101868
1247,62.41323134,50.82271147,49.05548406,45.0311262
1248,64.22651934,47.05098494,48.75804376,44.57838144
1249,64.58351041,49.23232908,48.68082368,45.35936616
1250,64.320017,46.93511008,48.82954383,45.27164686
1251,63.90919394,48.31112399,48.87816388,45.46123373
1252,63.75619776,48.70220162,48.73516374,45.46406338
1253,63.6173679,47.77230591,48.58358358,45.72722128
1254,63.94319309,47.39281576,48.49206349,45.91114884
1255,65.12749681,50.63441483,48.77806378,46.41765705
1256,64.90650234,51.83951333,48.78950379,45.8007923
1257,63.99419181,52.57531866,48.53496353,46.14883984
1258,64.57784389,48.95133256,48.55212355,46.23372949
1259,64.34551636,47.52896871,48.64364364,46.31578947
1260,65.00566653,51.29779838,48.97540398,46.12054329
1261,63.33970817,43.21552723,48.94680395,46.68081494
1262,64.49001275,47.30880649,48.62934363,46.65534805
1263,62.82972092,45.55330243,48.81238381,46.81663837
1264,62.81272135,45.15063731,48.81810382,47.22410866
1265,62.99688341,47.19293163,48.75518376,46.71194114
1266,63.36237427,48.79490151,48.78950379,46.89303905
1267,64.1160221,49.97392816,48.51780352,46.89303905
1268,64.08768947,43.64716107,49.00686401,46.5704584
1269,63.71653209,46.49478563,48.82382382,47.00339559
1270,63.98285876,46.32387022,48.88102388,47.35427278
1271,62.7107239,46.38180765,48.98398398,46.5959253
1272,64.40501487,45.03476246,49.24424424,46.96661007
1273,64.97166737,49.76825029,48.85242385,45.56027165
1274,63.75053124,48.74855156,48.73516374,45.89134126
1275,64.26335175,46.12108922,48.71800372,46.08658744
1276,64.34551636,43.25608343,48.61504362,45.78381437
1277,62.51239552,47.32039397,48.6007436,45.56593096
1278,62.8920527,49.76245655,48.74660375,45.50367855
1279,64.87533645,46.99304751,48.65508366,45.33672892
1280,63.77036407,45.07531866,48.6007436,45.83191851
1281,63.74486471,45.20567787,48.68082368,45.74702886
1282,63.06204845,46.66859791,48.68654369,45.66779853
1283,63.87519479,48.89339513,48.78092378,45.02546689
1284,63.640034,50.01738123,48.94680395,45.35370685
1285,64.50701232,51.90034762,48.72372372,45.81494058
1286,64.75350616,44.2207416,49.01544402,44.75099038
1287,63.52953676,47.67670915,48.40626341,44.97453311
1288,62.96855079,51.15005794,48.7008437,44.86417657
1289,63.69386599,48.9774044,48.7952238,45.1188455
1290,64.4106814,44.11355736,48.56642357,45.03678551
1291,64.2520187,47.41599073,48.79236379,45.04810413
1292,63.08754781,47.57821553,49.04118404,44.41143181
1293,65.03116589,46.34994206,48.73802374,44.63780419
1294,63.28870945,49.22943221,48.57500358,44.46519525
1295,63.38504037,43.21263036,48.83526384,44.98019242
1296,63.866695,43.22132097,49.02402402,44.56140351
1297,64.63167587,46.96118192,48.8009438,45.10469723
1298,63.45020541,43.1575898,48.76948377,44.39445388
1299,64.03385749,48.82387022,48.66652367,44.88681381
1300,63.9573594,48.80938586,48.86958387,45.10752688
1301,63.34820796,44.98261877,48.82096382,45.13865308
1302,64.77617226,46.94669757,48.82096382,44.78211658
1303,63.866695,45.55909618,48.96682397,44.92642898
1304,64.27185154,42.48551564,48.68082368,44.97736276
1305,63.63153421,46.93221321,48.78378378,45.12167516
1306,64.28035132,46.37022016,48.70656371,44.84153933
1307,64.00835812,46.95828505,48.92678393,44.48217317
1308,62.9373849,45.46349942,48.93822394,44.82173175
1309,64.59484346,47.09733488,48.89246389,44.31522354
1310,63.29154271,47.77809965,48.83526384,44.4057725
1311,64.30868395,47.55214368,48.73516374,44.34352009
1312,63.77886386,48.55735805,48.5950236,44.29824561
1313,64.99716674,45.34183082,49.37008437,44.64912281
1314,65.55531945,46.96407879,48.87530388,44.94057725
1315,64.83850404,48.82387022,48.93822394,44.49632145
1316,63.22071115,43.16048667,49.27284427,44.3803056
1317,63.85252869,46.20799537,48.71514372,44.47651387
1318,63.1640459,43.65295481,48.7980838,44.45953594
1319,64.76483921,48.93105446,48.75804376,44.60384833
1320,62.67105822,46.89165701,48.50922351,43.91907187
1321,64.86966992,49.81460023,48.77520378,43.93887946
1322,64.46451339,48.93974508,48.71800372,44.45670628
1323,64.6146763,48.81517961,48.55784356,44.44821732
1324,63.89219436,45.60544612,48.56356356,43.84267119
1325,63.23487746,52.95191194,48.55784356,44.21335597
1326,64.83283751,45.24913094,48.85814386,44.38596491
1327,64.3880153,47.25086906,48.84670385,44.09734012
1328,63.18954526,44.3829664,48.78664379,44.12563667
1329,63.6853662,43.74565469,48.72372372,44.15110357
1330,65.21532795,43.49652375,48.83526384,44.05772496
1331,64.05652359,47.12050985,48.44916345,43.94170911
1332,65.07649809,47.36095017,48.98684399,43.97566497
1333,63.71653209,48.98609502,48.97826398,44.1737408
1334,64.58917694,43.74275782,48.6036036,44.17657046
1335,62.90905227,46.38760139,48.69226369,44.08885116
1336,64.45034707,46.48319815,48.84384384,43.65025467
1337,63.64570052,46.51506373,48.95252395,44.09451047
1338,63.34820796,50.70973349,48.32618333,44.32371251
1339,64.08202295,45.11587486,48.66080366,44.44821732
1340,64.06785664,48.5225956,48.72944373,44.75664969
1341,64.19535345,47.10312862,48.84384384,44.46236559
1342,64.60900977,49.93047509,48.74660375,45.02829655
1343,63.65986684,47.06836616,49.00972401,44.86700623
1344,64.87533645,48.73986095,48.7008437,44.27277872
1345,65.19266185,43.75144844,48.33762334,44.86700623
1346,63.96585919,49.82618772,48.86100386,44.67176005
1347,63.99135855,47.45365006,48.48062348,45.05942275
1348,64.71384049,45.36790267,48.998284,45.14714205
1349,63.69953251,47.06546929,49.18704419,44.92925863
1350,62.88921944,48.91077636,48.82668383,44.89530277
1351,63.2320442,47.44495944,48.45774346,44.84436899
1352,63.96302592,46.4774044,48.67510368,44.84436899
1353,64.28601785,46.8424102,48.81524382,45.63950198
1354,63.22637767,47.41309386,49.04404404,45.25749859
1355,63.0733815,51.64252607,48.99256399,45.38766271
1356,63.60886811,50.11297798,48.63506364,45.08488964
1357,63.79303017,50.7589803,48.72086372,44.84153933
1358,65.16149596,46.93800695,48.46060346,45.30277306
1359,63.44737215,50.72711472,48.64364364,45.28296548
1360,63.3227086,46.85110081,49.07836408,44.92359932
1361,63.29437597,43.10254925,48.56642357,44.36049802
1362,64.00552486,45.06952491,48.78664379,44.2925863
1363,63.67686641,47.49130939,48.09452309,44.4368987
1364,62.47272985,47.6013905,49.06978407,43.95302773
1365,64.43051424,48.64716107,48.87530388,44.32088285
1366,64.26618501,49.82039397,48.62934363,44.0548953
1367,63.80152996,46.48319815,48.71514372,44.25863045
1368,64.20101997,47.36674392,48.95252395,44.02942841
1369,63.90069415,44.35110081,48.76662377,43.24278438
1370,63.03654909,45.06952491,48.39196339,42.98811545
1371,65.10766398,43.28505214,48.47776348,43.66440294
1372,63.06204845,44.38876014,48.69226369,43.63044709
1373,64.38234877,46.74971031,48.56642357,43.38709677
1374,64.87533645,45.68366165,48.78664379,43.3418223
1375,63.63436747,46.35573581,48.96682397,43.40690436
1376,63.10171412,45.02317497,48.61790362,43.77758913
1377,65.03399915,46.67149479,48.78092378,43.27108093
1378,64.13018841,44.88122827,48.65222365,43.37011885
1379,64.52684516,46.38180765,48.36050336,43.0475382
1380,64.35118289,47.69698725,48.6007436,43.08998302
1381,64.88950276,44.92757822,48.8981839,43.50028297
1382,63.866695,46.31807648,48.78664379,43.62761743
1383,65.1586627,44.44090382,48.63792364,43.39275608
1384,64.09902252,47.80996524,48.61218361,43.68704018
1385,63.76753081,46.07473928,48.51208351,43.73797397
1386,64.37668225,47.43047509,48.49206349,44.16242218
1387,65.27765973,51.60486674,48.74660375,43.53140917
1388,64.44468055,43.34588644,48.88388388,43.64459536
1389,63.91486046,48.1170336,48.81810382,43.77475948
1390,64.47017991,45.27809965,48.71514372,43.59649123
1391,65.82731265,47.09733488,48.73802374,43.71816638
1392,64.36251594,47.92004635,48.47490347,43.46349745
1393,64.3653492,43.20683662,48.44344344,43.8737974
1394,64.4560136,47.45654693,48.78950379,44.04357668
1395,64.16418756,46.80764774,48.66652367,43.89077533
1396,62.78438872,45.00869061,48.85242385,43.78041879
1397,62.65689191,47.43337196,49.11840412,43.78890775
1398,65.08499788,47.30590962,48.64078364,43.43520091
1399,63.23771072,47.61877173,49.06978407,43.01075269
1400,64.93483496,48.73696408,49.02974403,43.6672326
1401,63.2547103,47.49420626,48.74946375,43.20882852
1402,65.35982434,46.44843569,48.84384384,43.65874363
1403,64.03102422,43.23001159,49.06978407,43.5795133
1404,64.32568352,48.96002317,48.995424,43.52574986
1405,63.8213628,52.2161066,48.54926355,43.55970572
1406,65.03399915,48.85863268,48.89246389,43.41539332
1407,65.37682391,46.31228273,49.04404404,43.9049236
1408,64.1160221,48.66454229,48.56356356,43.86813809
1409,65.51848704,48.3603708,48.64936365,44.28126769
1410,65.13033008,44.62340672,48.51494351,43.94170911
1411,64.40784814,45.72132097,48.50636351,44.0237691
1412,63.24621051,49.31923523,48.56928357,44.36049802
1413,62.65405865,46.27462341,48.95824396,43.9926429
1414,63.11304717,45.18539977,48.51494351,44.26428976
1415,64.45318034,45.76187717,48.74660375,44.30107527
1416,65.03116589,49.85225956,48.86100386,43.93887946
1417,64.16418756,45.38818076,48.56070356,44.01810979
1418,65.453322,46.58169177,48.55784356,44.15676287
1419,65.58365208,49.17439166,48.65794366,44.15959253
1420,63.14704632,43.56894554,48.52066352,44.12280702
1421,63.72219861,48.58922364,49.37294437,44.08602151
1422,63.41053974,45.52723059,48.57786358,43.80871534
1423,63.02521604,51.03128621,48.60932361,43.97000566
1424,64.17552061,46.99594438,48.81524382,43.62761743
1425,64.0480238,46.8221321,48.68082368,44.41992077
1426,63.12154696,46.89745075,48.19462319,43.76627051
1427,64.73650659,46.69177289,48.62648363,44.1737408
1428,63.90919394,48.20104287,48.74374374,44.47368421
1429,64.14718799,52.04519119,48.8038038,44.57838144
1430,63.44737215,47.98088065,48.75232375,44.56423316
1431,63.97435897,48.07358053,48.75232375,44.09168081
1432,64.13018841,47.50579374,48.87530388,44.65195246
1433,64.73084006,47.65063731,48.37766338,44.90379174
1434,65.10766398,47.46523754,48.6007436,44.85285795
1435,64.07635642,46.04866744,48.64364364,44.89530277
1436,64.66567502,46.40498262,48.63220363,44.89247312
1437,63.8213628,50.82271147,48.74088374,45.41878891
1438,63.71653209,47.61877173,48.74088374,44.81890209
1439,63.60603485,50.08980301,48.48348348,44.85285795
1440,63.83269585,49.90150637,48.76662377,45.24052066
1441,64.88100297,47.71147161,48.61218361,45.34521788
1442,63.96019266,48.31402086,48.5950236,45.10469723
1443,63.05921519,47.81865585,48.63792364,44.97170345
1444,64.34551636,46.57010429,48.88388388,45.82342954
1445,64.32285026,43.78621089,48.84384384,44.77645727
1446,64.17268735,45.36210892,48.97826398,44.89247312
1447,63.98852529,51.90034762,49.08694409,44.33786078
1448,64.69400765,45.17670915,49.01544402,44.82739106
1449,63.52103697,49.77983778,48.82096382,44.45387663
1450,62.85805355,46.24855156,48.84670385,44.2925863
1451,63.7533645,46.36442642,48.83526384,44.77928693
1452,65.28615951,46.29200463,48.998284,44.53310696
1453,63.61170137,49.05272306,49.3014443,44.16808149
1454,63.77319734,46.38760139,48.73802374,44.65195246
1455,63.85536195,47.53186559,48.63506364,44.84153933
1456,64.08485621,46.9235226,48.73230373,44.30673458
1457,64.0706899,47.52607184,48.28328328,44.77362762
1458,64.45884686,48.603708,48.61790362,44.71703452
1459,63.81286301,46.25144844,48.46060346,44.13129598
